"","gene","LFC"
"278","Amillepora17331",-0.120195260599841
"279","Amillepora17339",-0.127408635717006
"280","Amillepora17373",-0.356093758994553
"281","Amillepora17376",-0.777064941704848
"282","Amillepora17374",0.126877428205638
"283","Amillepora17380",0.712258944191435
"284","Amillepora17387",-0.890982676589247
"285","Amillepora17396",-0.154088529337323
"286","Amillepora17397",0.547103115972642
"287","Amillepora17405",-0.441096467255607
"288","Amillepora17493",-0.19138234437107
"289","Amillepora17504",-0.230504350348421
"290","Amillepora17506",0.238924402015792
"291","Amillepora17505",-0.180396675373773
"292","Amillepora17507",0.27135094840833
"293","Amillepora17500",0.0537064785102199
"294","Amillepora17577",0.0568471234220235
"295","Amillepora17590",-0.0351678369900326
"296","Amillepora17690",-0.140957345583664
"297","Amillepora17714",0.161436683013468
"298","Amillepora17711",-0.103450277931236
"299","Amillepora17715",0.833280223294453
"300","Amillepora17726",0.158183325003423
"301","Amillepora17727",-0.19294155205195
"302","Amillepora17730",-0.0123242335216696
"303","Amillepora17743",-0.347451793589539
"304","Amillepora17756",0.0979692208231184
"305","Amillepora17755",0.126783663952414
"306","Amillepora17757",0.190272996151738
"307","Amillepora17766",-0.436988346656509
"308","Amillepora17763",0.467175025442075
"309","Amillepora17762",0.0709101339918012
"310","Amillepora17761",-0.362236974071773
"311","Amillepora17759",-0.210722209024738
"312","Amillepora17764",-0.0279655982584999
"313","Amillepora17771",-0.175504720976232
"314","Amillepora17773",0.479886096649637
"315","Amillepora17767",-0.250941391290764
"316","Amillepora17772",-0.0360649675010072
"317","Amillepora17778",-0.105939246422164
"318","Amillepora17783",0.103174882032151
"319","Amillepora17782",-0.144066750933538
"320","Amillepora17786",-0.0978144682605569
"321","Amillepora17781",0.379656722839396
"322","Amillepora17795",-0.153522813377766
"323","Amillepora17796",0.352340173389806
"324","Amillepora17784",0.176596796522678
"325","Amillepora17794",-0.214077376994066
"326","Amillepora17799",-0.935149255533388
"327","Amillepora17798",-0.793512824512951
"328","Amillepora17811",-0.332370444289065
"329","Amillepora17807",-0.534367958848998
"330","Amillepora17814",0.412071742239987
"331","Amillepora17815",0.12144853782924
"332","Amillepora17812",0.2693658447574
"333","Amillepora17822",-0.459985134242563
"334","Amillepora17824",0.143287626292368
"335","Amillepora17817",0.0274237874720371
"336","Amillepora17825",-0.305725319075188
"337","Amillepora17827",-0.093272588141566
"338","Amillepora17828",0.0743930517713236
"339","Amillepora17833",0.206203334756341
"340","Amillepora17835",-0.226757480099888
"341","Amillepora17832",-0.148877219739972
"342","Amillepora17838",0.0244428716655882
"343","Amillepora17840",0.0668781134747089
"344","Amillepora17845",0.357288359675984
"345","Amillepora17843",0.130829026392499
"346","Amillepora17856",-0.244356558871961
"347","Amillepora17857",0.109860611261057
"348","Amillepora17848",-2.64774737710901
"349","Amillepora17860",0.223759143065403
"350","Amillepora17864",-0.0670705086766464
"351","Amillepora17870",-1.11755498569846
"352","Amillepora17868",0.0422517982003884
"353","Amillepora17874",-0.530755861257103
"354","Amillepora17882",-1.44486043961547
"355","Amillepora17878",1.93275610161707
"356","Amillepora17877",0.578392768409947
"357","Amillepora17879",-0.520782441603096
"358","Amillepora17881",-0.048138502732089
"359","Amillepora17880",-0.343558718460297
"360","Amillepora17883",-0.461959158922882
"361","Amillepora17889",-0.230507356536298
"362","Amillepora17890",0.0935858095792936
"363","Amillepora17888",0.131321898812977
"364","Amillepora17891",0.131659293013473
"365","Amillepora17884",0.517075676130905
"366","Amillepora17886",0.341469836963169
"367","Amillepora17893",-0.0609972509830875
"368","Amillepora17894",-0.119188667204464
"369","Amillepora17892",0.0888438617974762
"370","Amillepora17896",-0.190343439235607
"371","Amillepora17919",0.110520350745283
"372","Amillepora17918",0.0440759703531007
"373","Amillepora17907",-0.545352316487808
"374","Amillepora17904",0.201926193699185
"375","Amillepora17912",0.266549499538739
"376","Amillepora17920",0.0730110365806139
"377","Amillepora17911",-0.177587129448157
"378","Amillepora17921",-0.098160626667036
"379","Amillepora17928",-0.0782663063006515
"380","Amillepora17925",0.099923585925277
"381","Amillepora17927",0.245787634471866
"382","Amillepora17926",-0.209275325465532
"383","Amillepora17932",-0.164485437096625
"384","Amillepora17930",-0.0930612418664518
"385","Amillepora17933",-0.0781884413080862
"386","Amillepora17939",0.442288195637682
"387","Amillepora17936",-0.431009413079689
"388","Amillepora17940",-0.786854972915521
"389","Amillepora17937",0.00628980501398405
"390","Amillepora17938",-0.25185106692098
"391","Amillepora17941",-0.266670748050373
"392","Amillepora17946",0.567114396233873
"393","Amillepora17943",-0.176710691038646
"394","Amillepora17945",0.0630350305658733
"395","Amillepora17950",0.046714840592327
"396","Amillepora17952",0.562080105617183
"397","Amillepora17951",-0.928985267094002
"398","Amillepora17947",0.572939673427268
"399","Amillepora17953",0.190471760494489
"400","Amillepora17954",-0.188194566136195
"401","Amillepora17957",0.0899851860061669
"402","Amillepora17961",-0.00376693919220215
"403","Amillepora17966",0.17726253066874
"404","Amillepora17969",-0.269267391630167
"405","Amillepora17965",-0.145028939990033
"406","Amillepora17967",-0.0693506968791459
"407","Amillepora17974",-0.20558087999243
"408","Amillepora17977",0.163706180771996
"409","Amillepora17979",-0.095712610149422
"410","Amillepora17975",0.367918476265258
"411","Amillepora17972",0.000422173459229255
"412","Amillepora17970",0.239588205197629
"413","Amillepora17976",0.14975252170307
"414","Amillepora17982",-0.975435908647054
"415","Amillepora17980",-0.114543076605832
"416","Amillepora17990",1.87588469507644
"417","Amillepora17985",-0.91381879854581
"418","Amillepora17994",-0.467752429577082
"419","Amillepora17993",-0.324363409434422
"420","Amillepora17998",-0.0480279288453819
"421","Amillepora17996",0.120836377326791
"422","Amillepora17999",-0.0526667503775328
"423","Amillepora17995",-0.0575041571931017
"424","Amillepora18004",-0.484115716399389
"425","Amillepora18007",-0.0596026247359365
"426","Amillepora18008",0.140026301613459
"427","Amillepora18001",0.527706422347225
"428","Amillepora18006",-0.815753784722771
"429","Amillepora18011",0.215703566648955
"430","Amillepora18010",-0.0860222102480028
"431","Amillepora18012",0.202950307072985
"432","Amillepora18013",0.101419837075148
"433","Amillepora18018",-0.37226421533854
"434","Amillepora18016",0.377848856291013
"435","Amillepora18023",-0.0131661330401952
"436","Amillepora18022",0.229556952080253
"437","Amillepora18020",0.123484976469196
"438","Amillepora18021",0.538210480757236
"439","Amillepora18019",0.409213767862538
"440","Amillepora18030",-0.150902734408857
"441","Amillepora18024",-0.633908056921792
"442","Amillepora18029",0.417187383467756
"443","Amillepora18027",0.311423090706228
"444","Amillepora18033",-0.42047896111133
"445","Amillepora18041",-0.173181849955698
"446","Amillepora18034",0.0641762252274026
"447","Amillepora18035",0.291371613225439
"448","Amillepora18050",0.0227048206424012
"449","Amillepora18045",-0.128389547130053
"450","Amillepora18046",0.2921088387711
"451","Amillepora18042",-0.932597996791523
"452","Amillepora18043",-0.312771957064527
"453","Amillepora18055",0.669584937761305
"454","Amillepora18047",-0.357016458361812
"455","Amillepora18048",0.638799945332481
"456","Amillepora18051",0.194443896670167
"457","Amillepora18054",0.702675125566358
"458","Amillepora18052",0.223268175666838
"459","Amillepora18059",0.138970024161014
"460","Amillepora18056",0.218930055466758
"461","Amillepora18064",0.127039023181896
"462","Amillepora18061",-0.135949729621038
"463","Amillepora18065",-0.223087679695977
"464","Amillepora18069",-0.38072405113025
"465","Amillepora18068",-0.619464892818119
"466","Amillepora18076",0.111486804627011
"467","Amillepora18075",-0.0479577274246371
"468","Amillepora18074",-0.106697283134092
"469","Amillepora18081",-0.40275233521526
"470","Amillepora18072",0.125810030213473
"471","Amillepora18079",-0.00330305794344965
"472","Amillepora18078",0.0673017744918386
"473","Amillepora18077",0.177235644463846
"474","Amillepora18070",0.0302752643686047
"475","Amillepora18071",0.105923784291036
"476","Amillepora18085",-0.151609916695842
"477","Amillepora18083",0.0876644889595876
"478","Amillepora18087",0.157938725389314
"479","Amillepora18088",0.0545406535258983
"480","Amillepora18099",0.0849630163033074
"481","Amillepora18108",-0.11388423313234
"482","Amillepora18112",-0.135409576411483
"483","Amillepora18116",-0.614639477963336
"484","Amillepora18124",-0.0414766631007028
"485","Amillepora18125",-0.420269479464483
"486","Amillepora18133",-0.225323574077892
"487","Amillepora18135",0.270721902499244
"488","Amillepora18126",-0.123849763745919
"489","Amillepora18130",-0.220855957508413
"490","Amillepora18131",-0.0204241399654217
"491","Amillepora18134",0.114096476598915
"492","Amillepora18128",0.0563976377206411
"493","Amillepora18137",0.378789111159596
"494","Amillepora18136",-0.172184480710301
"495","Amillepora18139",-0.0615095184540075
"496","Amillepora18143",0.253820609106479
"497","Amillepora18142",-0.650881997510129
"498","Amillepora18154",-0.00583933717333342
"499","Amillepora18150",-0.0914414470768269
"500","Amillepora18151",-0.114374500898274
"501","Amillepora18152",0.176502033192278
"502","Amillepora18148",-0.3428743581876
"503","Amillepora18145",1.00771647577466
"504","Amillepora18144",0.482304615436084
"505","Amillepora18166",-0.116806567290475
"506","Amillepora18162",0.125877162697399
"507","Amillepora18165",-0.024994111929206
"508","Amillepora18159",0.191595851157296
"509","Amillepora18158",-0.0772993379900611
"510","Amillepora18157",-0.0868094168561945
"511","Amillepora18164",0.125230348507642
"512","Amillepora18169",-0.0387558998777229
"513","Amillepora18167",-0.0792204938243571
"514","Amillepora18172",-0.0255357856739248
"515","Amillepora18180",-0.228628783277978
"516","Amillepora18179",-0.419795815188355
"517","Amillepora18183",-0.0222879168240901
"518","Amillepora18176",0.0552166402784212
"519","Amillepora18182",-0.0305153873564416
"520","Amillepora18175",-0.177778233243369
"521","Amillepora18189",-0.226123514194142
"522","Amillepora18186",0.0177615307338403
"523","Amillepora18190",0.0632803617663141
"524","Amillepora18187",0.201950061991671
"525","Amillepora18188",0.131527672886843
"526","Amillepora18184",-0.0137261136132944
"527","Amillepora18185",-0.0667030648081896
"528","Amillepora18195",-0.113707282990218
"529","Amillepora18194",0.6197009600542
"530","Amillepora18191",0.165444380139054
"531","Amillepora18199",0.313452355554849
"532","Amillepora18210",-0.286089198622609
"533","Amillepora18240",0.105743998706291
"534","Amillepora18242",0.0247031963250702
"535","Amillepora18220",0.314317844138484
"536","Amillepora18221",-0.277339756984464
"537","Amillepora18241",0.0327316577468313
"538","Amillepora18247",0.0104936296171193
"539","Amillepora18245",-0.0391214702878208
"540","Amillepora18244",-0.0753213428616853
"541","Amillepora18258",-0.0825158283364669
"542","Amillepora18254",-0.212443258276458
"543","Amillepora18251",1.09271134024017
"544","Amillepora18259",-0.0356310241894729
"545","Amillepora18249",-0.215705060597073
"546","Amillepora18248",0.0385030175018702
"547","Amillepora18253",-0.0588517306600253
"548","Amillepora18261",0.168259350740433
"549","Amillepora18260",-0.269452864013653
"550","Amillepora18269",0.136763581687498
"551","Amillepora18267",0.0715564075810483
"552","Amillepora18265",0.0728458803040273
"553","Amillepora18279",0.380473918534108
"554","Amillepora18275",-0.46408809871817
"555","Amillepora18291",-0.494637602768469
"556","Amillepora18288",0.377687792280663
"557","Amillepora18293",-0.07112561717505
"558","Amillepora18297",-0.249900037914293
"559","Amillepora18301",0.168985037353382
"560","Amillepora18292",0.276222485853039
"561","Amillepora18296",-0.0788557151764736
"562","Amillepora18295",1.00762856488748
"563","Amillepora18300",0.87786256012285
"564","Amillepora18310",-0.77197945630508
"565","Amillepora18302",-0.211254821737385
"566","Amillepora18309",-0.0323695206310197
"567","Amillepora18308",-0.0505403270900994
"568","Amillepora18314",-0.388150722577021
"569","Amillepora18317",-0.0202502893795535
"570","Amillepora18315",-0.184555725829306
"571","Amillepora18322",0.467351912336943
"572","Amillepora18319",-0.450595294552587
"573","Amillepora18320",0.0759621806222198
"574","Amillepora18323",-0.238358738570055
"575","Amillepora18321",0.459680507513036
"576","Amillepora18329",0.219165614457298
"577","Amillepora18326",-0.016974470441462
"578","Amillepora18328",-0.0380415868314825
"579","Amillepora18331",-0.147786006301795
"580","Amillepora18334",0.00305012658241218
"581","Amillepora18335",-0.02327683176372
"582","Amillepora18340",-0.230943578388619
"583","Amillepora18342",-0.273553999450467
"584","Amillepora18349",0.188089615406248
"585","Amillepora18348",0.145055105293593
"586","Amillepora18346",-0.933172117421545
"587","Amillepora18353",-0.0382309080022541
"588","Amillepora18357",-0.351904915893145
"589","Amillepora18356",0.513061225329619
"590","Amillepora18351",-0.135956448338137
"591","Amillepora18352",-0.168245180425514
"592","Amillepora18360",-0.735547101687194
"593","Amillepora18365",-0.949967181482352
"594","Amillepora18361",-0.090949634780546
"595","Amillepora18362",-0.433938827440952
"596","Amillepora18378",0.00433655683336654
"597","Amillepora18371",-0.228201839947533
"598","Amillepora18375",0.0808952411832436
"599","Amillepora18376",0.339316772223311
"600","Amillepora18373",-0.256916098453581
"601","Amillepora18380",-0.108970447152365
"602","Amillepora18385",0.325831176284523
"603","Amillepora18389",-0.346298541260306
"604","Amillepora18398",-0.0393606584703515
"605","Amillepora18396",0.152388474229852
"606","Amillepora18397",0.157418370153742
"607","Amillepora18395",-0.214436052153091
"608","Amillepora18390",-0.0214870080982008
"609","Amillepora18393",-0.243756595540349
"610","Amillepora18402",0.103914268001574
"611","Amillepora18404",0.181238594684978
"612","Amillepora18401",0.166732044837643
"613","Amillepora18400",-0.622780769901088
"614","Amillepora18407",-0.202393813617053
"615","Amillepora18418",-0.779457066190619
"616","Amillepora18412",0.500563116005369
"617","Amillepora18409",0.4094870236489
"618","Amillepora18417",-0.279023484562313
"619","Amillepora18415",-0.0154947744694541
"620","Amillepora18416",-0.822348026722208
"621","Amillepora18414",0.325675377867897
"622","Amillepora18413",0.120561239321332
"623","Amillepora18422",-0.259210423053051
"624","Amillepora18420",0.134077956773706
"625","Amillepora18428",-0.100451320507913
"626","Amillepora18434",-0.387745214339159
"627","Amillepora18438",-0.174288814656681
"628","Amillepora18436",0.214218601499576
"629","Amillepora18435",0.0447362214244447
"630","Amillepora18433",0.120836632612421
"631","Amillepora18444",0.357621329601849
"632","Amillepora18442",-0.0925353633480633
"633","Amillepora18440",-0.255979135435529
"634","Amillepora18443",0.0226423243174719
"635","Amillepora18445",0.175962414492081
"636","Amillepora18441",-0.605042176886743
"637","Amillepora18450",-0.232826537779471
"638","Amillepora18457",0.235436047624802
"639","Amillepora18452",-0.0989667982034119
"640","Amillepora18456",0.733602954048903
"641","Amillepora18448",0.102129362930862
"642","Amillepora18454",0.0921595186836176
"643","Amillepora18449",0.362024547980401
"644","Amillepora18453",0.14323288784244
"645","Amillepora18447",0.126313992768987
"646","Amillepora18451",-0.0863879969156397
"647","Amillepora18461",-0.102921118187894
"648","Amillepora18458",0.0222941808935603
"649","Amillepora18462",-0.0771238732689206
"650","Amillepora18466",-0.221371757711713
"651","Amillepora18465",-0.297124299335944
"652","Amillepora18468",-0.781411753887497
"653","Amillepora18469",0.141555699537632
"654","Amillepora18479",-0.157982594744377
"655","Amillepora18473",-0.442432741408468
"656","Amillepora18486",0.0458453733617666
"657","Amillepora18484",-0.00382747852468243
"658","Amillepora18489",-0.0119409211507225
"659","Amillepora18485",0.0326012732779846
"660","Amillepora18482",0.200484651683161
"661","Amillepora18487",-0.0597021840150643
"662","Amillepora18488",0.073590482056703
"663","Amillepora18490",0.239308392051915
"664","Amillepora18506",0.148942277969232
"665","Amillepora18491",0.121514293919932
"666","Amillepora18498",-0.330886428199639
"667","Amillepora18500",-0.0432553389520563
"668","Amillepora18493",-0.166037041281261
"669","Amillepora18501",0.132303594458963
"670","Amillepora18492",0.0942881063314157
"671","Amillepora18502",0.0611155546178171
"672","Amillepora18499",-0.209254501018819
"673","Amillepora18514",0.307870480879646
"674","Amillepora18515",-0.311700153928524
"675","Amillepora18516",-0.00674566538280349
"676","Amillepora18508",0.0127854110457284
"677","Amillepora18507",-0.596189650243692
"678","Amillepora18525",-0.0481865640940079
"679","Amillepora18524",-0.11722024581855
"680","Amillepora18521",-0.00448811266625243
"681","Amillepora18523",0.112054749464254
"682","Amillepora18518",0.00119857275306741
"683","Amillepora18532",-0.367132224829527
"684","Amillepora18527",0.0500796408835176
"685","Amillepora18526",0.373105926209385
"686","Amillepora18529",0.0561050063063208
"687","Amillepora18533",-0.0939780798666664
"688","Amillepora18534",0.234446770528812
"689","Amillepora18536",0.201033288326793
"690","Amillepora18537",0.263889572809405
"691","Amillepora18538",0.0336558771646084
"692","Amillepora18535",0.137747811956537
"693","Amillepora18543",0.205239058637481
"694","Amillepora18539",-0.0498987051671903
"695","Amillepora18541",0.0591046068719902
"696","Amillepora18545",0.350520367741586
"697","Amillepora18550",-0.0276719266479197
"698","Amillepora18549",-0.0443475963143389
"699","Amillepora18553",0.588060671450939
"700","Amillepora18552",-0.611293795820933
"701","Amillepora18546",-0.270857226853709
"702","Amillepora18547",-0.0129897382127958
"703","Amillepora18556",-0.119737999880058
"704","Amillepora18555",-0.120935417930826
